date,customer_id,gsv,aha_revenue,order_cost,ltv,cac,is_repeat_customer,customer_segment,churned,repeat_customer_rate
2026-03-21,CUST01305,81910.39208120841,10141.38015515461,6858.839008404526,606.2213404170386,100.52856433148861,0.9829544202999754,Regular,0.0,22.679838711705433
2026-03-22,CUST01305,130081.09540090288,9248.031830797474,8742.922745189386,413.068129541212,135.7638718483713,0.0,Regular,0.0,28.48304480843144
2026-03-23,CUST01305,96474.6712986011,10204.758573934512,6762.517619783734,610.2174688341473,124.73271298894468,0.6087328471353898,Regular,0.0,7.889848504150294
2026-03-24,CUST01305,114345.23982014763,12114.941220745544,6394.350113907978,481.96999182474775,84.86322426025617,1.0196975388890097,Regular,0.1360152344321091,14.418909691277538
2026-03-25,CUST01305,78887.0998443427,19947.10188972364,13490.516651427499,448.03940616908005,125.6309371381476,0.6391444392477439,Regular,0.0,21.826857436305424
2026-03-26,CUST01305,67897.33554329601,14848.898161278601,5926.794438943811,415.47076489107064,119.4799154725517,0.5822844941285724,Regular,0.22879292447244026,26.391328537924643
2026-03-27,CUST01305,114310.17314201666,11501.10022556026,7412.306428146074,636.8488675132909,91.84537016265394,1.4612644510273758,Regular,0.08758243648629924,22.72286331598921
2026-03-28,CUST01305,90454.48027188476,12753.798991041023,8880.382284947918,245.8677780953825,56.273064340082634,0.8667186918584704,Regular,0.0,17.529580347638905
2026-03-29,CUST01305,66656.11282652093,22257.47124881921,7396.156178115319,399.8708336405692,109.41875522778177,0.8658224496016032,Regular,0.0,20.132687767399574
2026-03-30,CUST01305,36253.11344067199,24418.021521083,10273.034963355145,462.85045940680163,91.78087227254593,0.8702985927936235,Regular,0.153087990460044,29.59350917760903
2026-03-31,CUST01305,100755.74338344982,11153.5220267933,9496.983897618653,472.7107852706326,117.47631057573318,0.16477980730875003,Regular,0.0,15.64539653487543
2026-04-01,CUST01305,101364.40109417455,23240.3723311297,5692.050771487941,490.9893011625107,76.47228584121862,1.1076638768364193,Regular,0.05050360865855899,20.31729218374843
2026-04-02,CUST01305,75894.89366923766,23733.14407282837,6933.575722864325,543.3492852349641,84.01095730243887,0.44199370898303875,Regular,0.2824380707986837,26.690846385798658
2026-04-03,CUST01305,91872.7908260506,6130.338039752853,11413.523664234033,678.619082401512,79.42542820365878,1.3002674219458068,Regular,0.020840431901490944,27.120900646941546
2026-04-04,CUST01305,65793.10495396802,9968.241088367686,7665.023096478092,508.17539768988144,100.19308289986311,0.8839962808343553,Regular,0.11854685093473283,21.01462138890421
2026-04-05,CUST01305,110994.34945955347,3298.130930151674,9459.448623561646,522.515980903544,105.52835300183432,0.32189103110391815,Regular,0.5253635033778317,19.813550414625336
2026-04-06,CUST01305,69069.04654562398,2656.7808852660437,5385.333975635382,721.658090006478,99.78951467582128,0.0,Regular,0.24709600860601635,23.592197476478166
2026-04-07,CUST01305,107189.38047035856,19026.04579791748,10599.287270065197,673.0928606722499,126.68700204829068,0.0,Regular,0.01806520083460312,23.26258211490934
2026-04-08,CUST01305,106705.77111283487,17303.66241009367,6142.14660111832,620.5668818534517,136.13095330057536,0.8863021905581969,Regular,0.0,20.747793549805323
2026-04-09,CUST01305,100079.60036748166,7598.69854339727,1850.844317902075,457.55430102674626,117.11459891995177,0.0,Regular,0.0,16.158396349904386
2026-04-10,CUST01305,78724.85395510483,17171.52953052198,12063.827170480137,468.4580268753609,104.0626241958288,0.7827443955748564,Regular,0.0,28.153818293330797
2026-04-11,CUST01305,69547.2101278182,17694.73901703473,7743.720824369084,670.4682365611332,149.99122026122635,1.2096823834259234,Regular,0.044856654952834044,22.708293045035226
2026-04-12,CUST01305,65365.15717554293,11255.119201096171,7609.699843801817,454.9830901552207,125.08914278288484,1.32548201887727,Regular,0.0,23.98949707396256
2026-04-13,CUST01305,58923.26017030282,11887.431161477778,13441.892211658276,683.2133776208506,143.21770308476948,0.34877400624740573,Regular,0.0,27.97992080943931
2026-04-14,CUST01305,100815.49565877719,14343.465417098021,7249.524410175699,566.0196420628305,82.83353833064112,0.44604194847638035,Regular,0.10159647288208849,15.910159188513513
2026-04-15,CUST01305,109324.35850322768,10774.575126432059,3895.3696507873105,526.9544553615111,98.7228413941839,0.0,Regular,0.0,31.306416930289508
2026-04-16,CUST01305,93228.37752104882,17947.152947904637,8505.911620850551,454.26404766642884,106.13190698916219,0.0,Regular,0.18791978072476664,17.539596548780473
2026-04-17,CUST01305,65054.31486028656,20723.399004686344,1811.3230032149559,395.33665317367934,98.68598869133866,0.6216140162175114,Regular,0.0,17.75648775377408
2026-04-18,CUST01305,63768.90697393897,19788.410975229275,11520.752973361798,386.6683729528678,125.71479539717706,0.833563649936609,Regular,0.0,15.63603475247768
2026-04-19,CUST01305,118593.92320580181,18527.921788215994,10217.22441039904,370.14136657044486,109.74118305380007,0.5913276812779675,Regular,0.09119825041915317,27.348435171631245
2026-04-20,CUST01305,89819.94869979314,15645.613899041156,9893.331072590188,753.7637424713827,129.60767053129152,0.9873568928534251,Regular,0.14695433109515724,23.221740627651016
2026-04-21,CUST01305,76836.6297874696,7933.047754227807,9776.938376358285,540.5843820949382,99.05954497104143,0.46750869833810155,Regular,0.03131219094431411,18.702385033020672
2026-04-22,CUST01305,66157.25016596916,17609.740655986847,7933.319094945485,506.69077635801295,110.78024825043173,0.8514995621852911,Regular,0.13965502900249838,30.130465414268794
2026-04-23,CUST01305,40947.19392465951,22201.120741962568,4491.8173864753335,443.00789112601655,97.29938184711584,0.34957255089024336,Regular,0.13068105717121278,23.150381899149583
2026-04-24,CUST01305,60906.91495464884,18899.838363641713,8138.213564164816,491.52296146470763,105.9749305738647,0.2276492421444723,Regular,0.0,23.500837465150298
2026-04-25,CUST01305,126920.57887367986,13402.81027550467,8330.024439204755,472.6777797616296,107.65963683748947,0.2073564824055245,Regular,0.0,17.141845054860557
2026-04-26,CUST01305,55724.356579762156,12652.88428850586,9467.350672805946,658.8459881328827,112.82177357607671,1.0056150648816384,Regular,0.05313217157252399,19.106394536075335
2026-04-27,CUST01305,74530.61024855799,13127.381568486877,5603.564969612135,528.9796941903563,92.56029518641542,0.4181357592706368,Regular,0.34313801833520613,14.63636833835372
2026-04-28,CUST01305,84280.44675119584,4378.627418727998,7384.9139107571955,329.8263252567564,138.85165389189558,0.11135312241752932,Regular,0.015008053297192816,18.940267576142052
2026-04-29,CUST01305,58193.95466955456,17122.53592477338,8919.17361048974,550.7366822188515,129.2108545237535,0.509213736853698,Regular,0.0954556351946457,30.83152373844638
2026-04-30,CUST01305,101167.7223325829,18691.42715762005,7240.084417034028,441.43922354945124,114.288982415033,0.0,Regular,0.038187489248440135,19.408860890937344
2026-05-01,CUST01305,91725.8029467188,14092.258928164778,6519.099211295462,425.44266429622394,114.07393856666982,0.0,Regular,0.18564043558267482,11.721725148475336
2026-05-02,CUST01305,65989.71052829592,19652.558577008458,9148.56984669963,380.82267266860094,129.01880472999352,1.1940356966839163,Regular,0.03077070985859577,25.528530195735165
2026-05-03,CUST01305,68076.99850381094,17267.143305363068,5894.773563467684,381.97642270199714,112.68900219051179,0.32258173683659364,Regular,0.0,15.992184911847348
2026-05-04,CUST01305,75297.67531766392,13128.264003536096,5994.204605569048,492.25617217703376,101.1471887359086,0.6729926676076439,Regular,0.0,22.24207949954469
2026-05-05,CUST01305,79994.82398069458,15364.21441757954,6482.499116543372,509.155524034796,99.55189500566986,0.0,Regular,0.0397877542868468,33.616434147483346
2026-05-06,CUST01305,75028.37806054587,10341.145605678972,9516.122582499245,700.4216649395066,100.17968457305555,0.5417001447748525,Regular,0.0,25.078226128275617
2026-05-07,CUST01305,69421.81582512718,14757.717970667603,5516.350726359557,470.365959470417,116.05957337608572,0.12286607675990163,Regular,0.012124015324687827,24.164308806872008
2026-05-08,CUST01305,85873.8923790857,8864.38982325214,11595.204820525896,483.8280706954905,139.73070127435585,0.06155821900200914,Regular,0.0,19.932760351030627
2026-05-09,CUST01305,74439.20305294814,7172.190349282026,8719.804497995621,403.7875618130343,122.01861167297382,0.41314402260027205,Regular,0.3066392753158472,15.915268705271037
2026-05-10,CUST01305,94430.98628270322,0.0,7528.490211328789,726.2048468769497,138.90456102767178,0.0,Regular,0.0,16.938459994515494
2026-05-11,CUST01305,91250.64276459397,18791.71511045679,3635.1533445832256,561.5508813302688,126.57842638713858,0.2524426542572054,Regular,0.0899192965178243,18.929680314598745
2026-05-12,CUST01305,46176.371516986306,1372.5872091677302,8196.334966845245,489.1265081362356,87.13354438001406,1.0967376627073042,Regular,0.0,23.32318142143936
2026-05-13,CUST01305,109542.99875787956,28140.14462742145,7124.532468368849,490.4886975722596,131.93141293024422,0.4530845287995534,Regular,0.018034024314047867,15.669364121770423
2026-05-14,CUST01305,102495.5678428129,13012.068366803811,669.7179318853132,444.00222982009205,130.04931446841073,0.9254018540031879,Regular,0.0,17.24517718616866
2026-05-15,CUST01305,78079.62756257126,17803.079066894014,1518.5981428441773,587.0717922599762,125.3166283166589,0.9712688703956719,Regular,0.15806158243504984,19.945998718165313
2026-05-16,CUST01305,75655.56652925705,7750.337902425114,10352.936940957094,496.5229707803125,142.25960835554974,0.4113426078517362,Regular,0.021780021982605008,27.6955494969948
2026-05-17,CUST01305,90397.56997014549,17011.331306203832,7688.164218791255,380.5197078620676,108.69810427799099,0.4765230144514928,Regular,0.16403614497869692,18.549576639904014
2026-05-18,CUST01305,93771.15468193659,10105.61816491645,8542.889459228028,623.7482968138453,107.6231942678052,0.6467876187355068,Regular,0.13596793045741065,25.300123767707824
2026-05-19,CUST01305,68150.0573521193,9103.315668914074,8246.81412476515,422.18020914696194,105.07926016961414,0.035030726194945294,Regular,0.16919666157397162,21.525031801297665
2026-05-20,CUST01305,53419.58973947524,12361.23297421229,14520.138702565324,380.50217894772663,110.10293818866032,0.28822008586459663,Regular,0.0,25.65512700893342
2026-05-21,CUST01305,90744.78670760301,17261.027825844427,12002.067324757103,620.2571427156022,133.80699794554425,0.296233582044393,Regular,0.2066140227140677,20.959486753931813
2026-05-22,CUST01305,113811.90286282219,17382.835877942678,6011.932487440994,555.8574188182943,112.0697806207729,0.0,Regular,0.06775249579808543,13.043401236582692
2026-05-23,CUST01305,77577.26092916996,12631.494086397639,8005.670970448236,234.67786202972462,147.089603092337,0.0,Regular,0.0,22.102066648819136
2026-05-24,CUST01305,97469.33920512529,23404.034285984693,6455.161478527916,528.1698926171404,107.63829802986385,0.3660696661437574,Regular,0.11905449659758419,24.69866202640389
2026-05-25,CUST01305,79264.25435516912,4090.738971859819,11736.884177483862,616.4521303143115,125.4743232286134,0.41176859743529315,Regular,0.0,16.721092050317626
2026-05-26,CUST01305,104121.86367274537,19463.097126868844,9809.952564292078,406.2243195316047,93.48944018228201,0.5489880866882779,Regular,0.08981836035264396,15.64134397349826
2026-05-27,CUST01305,101355.9021988639,15325.258806417158,7219.3508894185725,446.4473630880854,103.81293432164874,0.6226220765468687,Regular,0.17575058587239298,23.662640872214148
2026-05-28,CUST01305,74459.9571200701,19290.208410115873,5954.302585470606,533.0075563623262,105.51311792890328,0.8313673851980852,Regular,0.0,12.046680577819656
2026-05-29,CUST01305,72999.32513903848,24708.255105500713,12484.852588436952,454.67242354337725,116.39068275619341,0.2859891969912071,Regular,0.0,28.49525367753721
2026-05-30,CUST01305,86936.44285651714,7300.535916481478,12846.857089771118,517.1873185988032,142.63593276274327,0.5588654275023549,Regular,0.2009094248908619,23.6824603759769
2026-05-31,CUST01305,86026.6584866056,25218.563188551343,10731.250317887676,453.60414870192085,93.23980884661995,1.0263645235492418,Regular,0.0,17.093580620572926
2026-06-01,CUST01305,82294.56994273906,6534.9829290403595,9636.164825953423,228.26598525294696,120.44759701711325,0.18837138475217807,Regular,0.0,18.834808683335595
2026-06-02,CUST01305,53201.68683986862,15886.789515340372,11738.977323322644,445.7728926881073,106.88451167602564,0.0,Regular,0.0,19.51051115426136
2026-06-03,CUST01305,82209.60176186774,14342.533302701868,6645.698500293929,519.5400510975358,91.38675004746077,0.0,Regular,0.18107853889151418,17.075707030572676
2026-06-04,CUST01305,100436.65192839727,2185.5475936502808,13868.728118619421,698.4486396455579,124.33478932946034,0.264810915828737,Regular,0.0,20.257875976529117
2026-06-05,CUST01305,57777.05048526832,13743.314634269036,14363.41193251399,283.4231568805193,150.21175723330626,1.000017035989436,Regular,0.0,32.52475102898919
2026-06-06,CUST01305,120392.77573215403,29697.655523516907,8433.551280330923,438.0313079541769,120.75940830746828,0.0,Regular,0.0,19.067102980227336
2026-06-07,CUST01305,89100.10124730217,20277.63387426587,12259.806192557844,461.6696161174631,117.77158197144612,1.1310253093157743,Regular,0.34249741238980597,25.391541874686993
2026-06-08,CUST01305,88105.19695110606,11433.05002760149,11540.845493293784,291.7524747224919,82.74865818906454,1.3388689014656763,Regular,0.04063929004286454,25.38271871717404
2026-06-09,CUST01305,116582.49446687225,13725.584336997184,5921.703935822697,593.808041896117,149.71159720242224,0.02176486990945159,Regular,0.03211622038726648,26.145001374496477
2026-06-10,CUST01305,80148.2319403041,17129.291856372794,4454.290409942516,486.788125583293,116.50819775215193,0.10042280155475763,Regular,0.0,26.345227228056633
2026-06-11,CUST01305,77575.98957038383,15028.558204779642,10885.806215992436,453.0466303714152,116.53269506189069,1.3381604453026998,Regular,0.22108308822127243,20.851420473544415
2026-06-12,CUST01305,63719.32408628634,12607.602119993953,8385.135946374638,486.743666019502,112.49221521853251,0.936269372719584,Regular,0.0,15.018883020950348
2026-06-13,CUST01305,93598.16662231111,14525.149080413838,12244.290047809372,475.0233309514279,117.94367892000122,0.12908582698929455,Regular,0.0,23.844631108963394
2026-06-14,CUST01305,74428.38647045416,18734.136223985977,10708.909542074634,396.28073286306267,125.25738948038052,0.10766735698410751,Regular,0.0,24.7093460917749
2026-06-15,CUST01305,107573.85148514951,12369.789990929716,2531.6690833346947,396.3037853872612,145.44418524428184,0.8264571660375363,Regular,0.0397569868336706,18.037576600524783
2026-06-16,CUST01305,90636.23162555753,16467.028012025236,3003.264339016934,588.8560386375476,112.46283950150234,0.3648965015694241,Regular,0.0,18.533984388282814
2026-06-17,CUST01305,62382.39446631576,9455.60934913284,6500.790913011368,401.09039819872487,138.1184211454834,0.3935329297242533,Regular,0.10770720991360475,16.059339192560213
2026-06-18,CUST01305,104371.43784413635,6640.136700292203,11313.653995084851,334.6596288643055,122.58618671125225,0.4059831296396767,Regular,0.0,27.01181878630569
2026-06-19,CUST01305,108833.88823979061,26629.85043811363,11821.790771341328,298.71522943186517,105.36010513100204,0.6563322630314858,Regular,0.0,20.97782719374119
2026-06-20,CUST01305,71507.38665121571,26761.987426789085,4565.053195019733,562.1463127481912,122.3397324160238,0.5139683625373822,Regular,0.0,21.81499783296952
2026-06-21,CUST01305,105572.38998004909,5617.23753477032,8541.816543974313,483.2544096054523,125.33279000742891,0.2935389668296598,Regular,0.16201514533898156,23.58925426329921
2026-06-22,CUST01305,129352.27579426445,18070.582539076182,10737.293787860417,302.2603980137111,113.1162383599065,1.4453275602545435,Regular,0.5406150624046946,21.600538751291175
2026-06-23,CUST01305,50114.96408459422,10959.407570393692,7776.282770587046,409.562704677945,149.14493846424347,1.4298768343163373,Regular,0.01756267307414625,22.759435910646083
2026-06-24,CUST01305,68562.50911208961,22986.636610690693,4946.111606748358,486.1209872120099,84.19146040830138,0.5400148019660912,Regular,0.28775722043038404,13.412637207299861
2026-06-25,CUST01305,109101.65555273605,23284.336766308807,7978.45685964095,606.5097109574198,146.09044574937286,0.0,Regular,0.19497442023525,24.303707441846914
2026-06-26,CUST01305,103352.000599366,10322.57435580438,10312.057421674452,473.56772750559475,121.17273299010941,0.17291274240582677,Regular,0.0,17.66161797988574
2026-06-27,CUST01305,96370.64777827197,14010.306593931373,13292.834779223653,498.92111109279006,94.05208251436753,0.20552124929824855,Regular,0.14721615916188313,22.841606482559584
2026-06-28,CUST01305,91975.60913389338,14739.07541051397,8750.57931835009,307.39911026216464,109.30299966554065,0.29205245084309517,Regular,0.0,21.32756695900151
2026-06-29,CUST01305,89186.06196347567,15338.872814100509,4911.177032729725,390.9573532364108,114.29181533964321,0.5515262747831848,Regular,0.1034210961647356,16.142733330468573
2026-06-30,CUST01305,94966.70369062424,8387.260089355488,7169.892095685942,473.57521643756,103.57743495354633,0.2334487807472126,Regular,0.0,26.931539482637916
2026-07-01,CUST01305,85079.96641138302,8647.611331301374,8402.327247714311,539.7727596715106,97.52252153093445,0.11741218925049146,Regular,0.003098465096657524,20.559215523236745
2026-07-02,CUST01305,89740.17213307902,11148.874569336858,9663.324700768462,589.9989003043465,108.21915967347398,0.5628535806717552,Regular,0.012829015914161333,16.384010102313862
2026-07-03,CUST01305,65377.67471234161,16563.558583833717,3080.4321794207617,510.04192718169384,105.62367406988679,0.0,Regular,0.0,10.406372259906917
2026-07-04,CUST01305,40423.43114295253,12128.691969774813,2807.2498853371353,615.1768619947014,157.8067515727839,0.7821511029315349,Regular,0.0,13.353903969935303
2026-07-05,CUST01305,89013.46662341474,16517.551946745534,2534.052322791478,493.34961470811845,95.54115146695264,1.0032167293475114,Regular,0.1372760829777371,23.87651494084048
2026-07-06,CUST01305,81259.96204973708,14215.947372776482,3649.549628860777,428.84919506165437,135.99618492541688,0.7122419571334779,Regular,0.2724794770473853,19.70542438165167
2026-07-07,CUST01305,86667.697997326,15483.905647751122,3578.7451617881698,521.8948506846016,110.75196557612753,0.7605620985359612,Regular,0.0,23.852067681210702
2026-07-08,CUST01305,116416.80631371822,10580.410562939385,6281.970647466091,824.2857660178652,136.115893847389,0.0,Regular,0.06940745777750701,14.423367955882462
2026-07-09,CUST01305,97336.40866966626,21388.88878458239,11633.89307518565,384.5264384744067,118.28577758264433,1.134157435431287,Regular,0.0,15.673309493659449
2026-07-10,CUST01305,75561.17042033773,7128.161893132448,3882.8128451400908,455.1673088531068,153.2246226244814,0.0,Regular,0.0,17.82223198416134
2026-07-11,CUST01305,100914.66665002055,13087.990311493291,7597.026349540623,369.17006503444077,129.44962973113917,0.0,Regular,0.07496400469833556,25.000496208333747
2026-07-12,CUST01305,86076.79333229196,24907.926438876606,7619.275902065616,483.23240028741753,139.6689120991069,0.0,Regular,0.351354326968649,21.291805182662966
2026-07-13,CUST01305,53163.91856134043,6836.542330593307,7113.98115623971,669.3817453287656,104.88236279138634,0.7103760033593628,Regular,0.09281217703308606,14.637618830335809
2026-07-14,CUST01305,96685.95742145374,4212.429527177263,5370.0833479605635,667.0856884197972,120.38202197404625,0.0,Regular,0.0,18.92030995578955
2026-07-15,CUST01305,98636.52463429625,21219.749463242308,4965.693924705087,740.5899331082098,119.91439778739739,0.0,Regular,0.21771877962050754,31.515877627602947
2026-07-16,CUST01305,92461.21586084965,14388.588356159304,9065.05998824169,505.4924461097955,116.37633113352193,0.14040766884827016,Regular,0.4426064059763741,18.469795451958305
2026-07-17,CUST01305,76447.76050051146,17273.09150513442,2177.1648927379883,591.9370091595028,131.34890675269685,0.3987803400519774,Regular,0.0,19.436433858622667
2026-07-18,CUST01305,110593.95016569832,12427.06202705479,4975.317256166449,623.9877401076677,121.6281051524107,0.5650505181738092,Regular,0.03104566842759832,19.81565693103281
2026-07-19,CUST01305,95644.21388811321,10915.19807610136,5324.467513149,602.4913382703296,133.33289432864385,0.016701335670070205,Regular,0.0,14.656127149615044
2026-07-20,CUST01305,132829.43073394737,21642.890823437177,4247.216787782292,481.71208599527006,107.20522261748711,0.0,Regular,0.3063960519776993,20.5389545709469
2026-07-21,CUST01305,60900.95376550853,12574.988496181842,9271.73402278243,647.7487991649273,143.43086347471834,0.6889439280757781,Regular,0.23193558339924683,14.103741637997308
2026-07-22,CUST01305,56084.41689223883,15852.57581433826,10373.995630789848,545.0753043827044,131.68406188029488,1.4595845849393543,Regular,0.05797096837353358,15.77879413984237
2026-07-23,CUST01305,93658.27202896759,9525.674190419606,9573.178256556763,434.2337003671232,136.55937153498053,0.0,Regular,0.1494775902910703,18.68861482022232
2026-07-24,CUST01305,74425.29442296739,10792.236661191035,8211.140368938493,364.5299778574298,143.15905918881066,0.0,Regular,0.0,13.510898123373241
2026-07-25,CUST01305,91715.17421850812,11403.63657759875,6864.120622960679,646.3704334184898,110.73040273642559,0.5931517813493442,Regular,0.02413564957590817,24.4986267161871
2026-07-26,CUST01305,74665.3307333501,13248.10780553519,7101.9348156057285,604.6205524409288,127.58926057177727,0.0,Regular,0.40340531718353023,21.357686737996147
2026-07-27,CUST01305,84522.43273479237,17140.648644601682,9031.32072144965,482.37857178969904,131.7388964057444,0.5777739414468224,Regular,0.0,22.185838201669046
2026-07-28,CUST01305,88257.81031149466,11713.356737566608,4437.078252402702,441.5677880022051,124.42601565974326,0.3041645542991098,Regular,0.0,16.320806803434355
2026-07-29,CUST01305,77265.43136208387,17676.733248452434,7093.843149885451,404.4660269408422,102.94236340077042,0.40785349800693005,Regular,0.0,18.407550244610498
2026-07-30,CUST01305,75456.48444253125,15266.111409757048,8202.243408629352,523.1010574260449,91.97657801693978,0.6876516177051322,Regular,0.0,30.760573707984
2026-07-31,CUST01305,77473.65310036621,12881.522918160086,7030.842443558363,575.0043400975732,123.24671199016626,0.8846483724380009,Regular,0.41707287106805935,22.09445285793374
2026-08-01,CUST01305,95375.70968781575,17995.068813703732,7284.954758788848,339.37354626952373,127.39676933512051,0.1810212301838527,Regular,0.0,23.308562160054493
2026-08-02,CUST01305,100018.9399733806,9952.288706036215,7337.0792533756385,671.7108060893843,113.01836678484885,0.0,Regular,0.0,18.386157637757776
2026-08-03,CUST01305,84369.9475679029,9101.133299703779,5487.8444711908,492.5899403071494,92.01102988400368,0.0,Regular,0.34700123460651466,28.661912759545878
2026-08-04,CUST01305,93028.06730877614,15866.956182063805,8509.925452889118,575.1826391750689,96.10360480339033,0.0,Regular,0.28889368339933014,16.8360220577419
2026-08-05,CUST01305,40692.36047155215,1969.3152019749668,10284.453445864778,463.4627375565439,132.19424622608278,0.5295801961994351,Regular,0.0,19.177601641611897
2026-08-06,CUST01305,77904.818837835,21894.663877931096,3071.5298055586654,324.0341397567309,112.07573514226723,0.5871934011281049,Regular,0.0,15.41150968835441
2026-08-07,CUST01305,86303.9123948951,14532.580504468919,7692.422996617395,546.4031879318883,133.06617681310482,0.25136794539482543,Regular,0.539995621058412,20.825197019040115
2026-08-08,CUST01305,76503.48762837668,14505.943181577175,12249.003113596507,546.257533090029,131.17019858031497,0.9460313562298469,Regular,0.0,16.77448281058181
2026-08-09,CUST01305,107949.06513260552,8501.378915834008,13203.77578802251,512.4455504089484,105.71949508532346,0.8440583175091129,Regular,0.1539008900444151,12.7777975302065
2026-08-10,CUST01305,79494.07485429916,19329.13051363568,7693.0796213941785,413.2341844418295,128.41164746716336,0.6407350085928576,Regular,0.13181127726804412,18.57048954205705
2026-08-11,CUST01305,75116.11180838513,19478.150247426947,4585.336649055444,254.2348917312434,97.38499096874688,0.0,Regular,0.0,25.060004389491116
2026-08-12,CUST01305,30622.981511447077,15951.269809141935,9331.689736480443,589.9340525078273,112.65471600180223,1.8012522055831965,Regular,0.0,22.23191427640718
2026-08-13,CUST01305,95635.28697919626,15851.284906385461,9450.284609239528,360.13033866018645,113.5480249708933,0.0,Regular,0.0,16.567600154450076
2026-08-14,CUST01305,73652.2171878509,1132.6733375627882,9608.22800177332,571.5269475700946,124.63261623977971,0.22125441353521957,Regular,0.21311170536020158,19.63292254385239
2026-08-15,CUST01305,105043.55345006983,18854.16156586567,5407.243875225686,473.23078298785066,132.44206559977772,0.402768527097492,Regular,0.0,14.671257005092226
2026-08-16,CUST01305,78184.35434961952,6715.924236963876,13137.326876865034,233.5550814686224,84.8154221446499,0.8450460404407946,Regular,0.3799830479744421,21.204695721079613
2026-08-17,CUST01305,69769.54537236042,14014.066850285848,8003.737703151455,698.1692948783929,94.5212622557178,0.23585408402215094,Regular,0.0,17.860787471879064
2026-08-18,CUST01305,83480.53756792241,14955.023534861031,9407.426368239738,714.2130960584866,144.74711719857808,1.5123439647045052,Regular,0.0,19.997466624955035
2026-08-19,CUST01305,89340.44223149586,14639.47412863871,7281.501329160169,361.7621922599341,98.55244757385907,1.1307456218993748,Regular,0.03148308879402536,15.148675176489293
2026-08-20,CUST01305,119086.07018845004,15140.373039011809,9788.104978343108,508.8000282711438,145.21936968866572,0.1420110002727515,Regular,0.22737638373477326,22.53816156088846
2026-08-21,CUST01305,100797.22658495202,22727.64550664227,5650.583960997499,458.659717573716,112.03509560159813,0.6034530654054069,Regular,0.009197373342712246,19.42293501938304
2026-08-22,CUST01305,78491.18280922866,18952.503592826517,7751.6122041417675,382.8920529747264,82.41889465086244,0.9335294084108174,Regular,0.11879335984596609,14.761104497718373
2026-08-23,CUST01305,107790.90339114395,15454.247749033264,3641.4311941921624,459.0301133277293,118.38947427586315,0.9026123174959733,Regular,0.15040234158720953,19.756176000076337
2026-08-24,CUST01305,84470.17762377237,13168.487664899985,15009.52191046562,421.9579284834143,123.48080564970212,0.0,Regular,0.13610907886022672,23.850522401942513
2026-08-25,CUST01305,99114.02536461757,12548.536254143379,2939.2582176358483,612.0532280662524,119.24735171938981,0.10126895750406567,Regular,0.1339612346894801,26.14482088930668
2026-08-26,CUST01305,93331.80794820716,12062.463725820995,8176.038019033245,286.63314389163645,119.48214858424363,0.7373580355644077,Regular,0.22915823805305896,19.195384690363955
2026-08-27,CUST01305,103653.0870663837,19219.80835691693,5830.697560052852,254.99073760510413,115.40252961176527,0.48905660862570005,Regular,0.004507872125430405,24.864569762365488
2026-08-28,CUST01305,56467.06739879771,14216.14365531635,7798.332448627895,439.62070409427474,160.45123075694656,1.103431696831898,Regular,0.2775026584354197,23.22731866533775
2026-08-29,CUST01305,77797.04887799619,13958.514199083262,8445.429798772582,538.1475465461373,109.77399052176673,0.42681989438211865,Regular,0.0,19.618575369249545
2026-08-30,CUST01305,84300.14211700538,10791.982089341962,6627.7362755271715,579.0221000607951,138.72327145074155,0.8134466130064906,Regular,0.1949845340164574,17.05669555695504
2026-08-31,CUST01305,101216.22790554745,12436.10752436257,9275.375403253795,381.407340039778,118.70152821579919,0.7751664396737363,Regular,0.0,23.882595285978127
2026-09-01,CUST01305,98131.63211066443,16323.694163631822,5756.36142797526,452.6216559680433,136.48379449786194,0.33154927764789865,Regular,0.0,25.795708809862585
2026-09-02,CUST01305,91663.255071085,18453.26311390857,5486.93550487777,440.2829787040587,117.61792955522532,0.1444126053820381,Regular,0.07934140018515659,19.545564672104177
2026-09-03,CUST01305,105887.05057614011,17040.272288781354,8895.74019989407,425.69413506595095,112.9793932502516,0.704729617185401,Regular,0.0,15.059009033302136
2026-09-04,CUST01305,71447.19276547246,22457.77837273655,8077.718236522851,350.909268032226,116.89628638050517,0.38151173165088814,Regular,0.0,28.03042635569153
2026-09-05,CUST01305,72362.09300054907,15468.464109606097,0.0,629.3550357488319,125.88910046001621,0.7534856580310447,Regular,0.09038205877011952,23.82431420554516
2026-09-06,CUST01305,98045.30852418319,9898.74456764746,14371.200087414134,665.1985414064682,104.27302689178508,0.0,Regular,0.010686443846993233,20.224177716063313
2026-09-07,CUST01305,110488.46933048032,24422.89179111862,12141.165373336402,569.9609077914818,141.08990426249764,0.24086518942632737,Regular,0.0,17.052998028266455
2026-09-08,CUST01305,48171.22068848793,4860.750318450795,0.0,714.198489259733,112.78889579308469,0.6915270868373444,Regular,0.027380953097998748,8.063906501020098
2026-09-09,CUST01305,82027.91003482869,6090.075401215416,7114.475261581225,578.8478599973477,123.51838916989733,0.6795057304408241,Regular,0.0201986510734745,22.262839984929276
2026-09-10,CUST01305,99042.47886120743,10717.005013898579,15062.650364598814,366.4558590280019,135.5939692078958,0.6789279110226385,Regular,0.11042765755674874,24.72509806132248
