date,release_id,dev_cost,revenue_from_release,feature_count,cost_per_feature,time_to_market_days,total_active_users,users_using_feature,feature_adoption_rate,users_retained,user_retention_rate,inapp_nps
2026-02-03,REL01184,5122238.436645656,7251888.514805202,4.508391049864688,846437.9493651094,65.43799948865846,24354.359915105848,4297.067127501988,29.566818381387,13214.665679072958,88.34524532007737,48.45349165974436
2026-02-04,REL01184,3294814.3476320715,8114428.662336354,6.424024352892126,1310722.5425578966,70.92947754645522,11573.341529256302,3765.752854895318,43.05805688590595,10921.192655687406,82.26237489726947,39.960523912842
2026-02-05,REL01184,1808835.3231014465,7771901.543711319,4.81662416822568,1682268.6862147371,66.8789789772983,16636.82019232481,11398.69898682834,34.1926273941598,7479.110180301588,85.78920229371437,59.63727660823393
2026-02-06,REL01184,1709087.246467936,10027178.796778008,2.1356968540733905,508287.3458873941,42.55345493847014,5290.016171370393,3184.9870078904064,26.289328149076763,11698.682981477321,86.0275289381383,58.073408264483916
2026-02-07,REL01184,3029542.455838115,5315753.406704201,7.543997503208991,759977.6944260269,50.46857825917519,9501.839980123641,6790.262415170253,49.22586589551419,9807.725559066315,83.19145312360727,26.355342430969394
2026-02-08,REL01184,3384792.4545411393,7912743.643727545,7.601517839292682,987594.9145637964,97.82332817731158,9126.521275415414,5307.285583657867,35.33217478897818,9484.39784949195,93.44401589130592,49.567125420380485
2026-02-09,REL01184,4606502.49730679,12744632.525406271,2.456166748595299,553672.0596615658,53.341052431358115,10449.116506503302,9483.878839477882,25.667631670734963,10976.352225410337,76.62185871493953,39.090297159656444
2026-02-10,REL01184,3549203.752323144,8390907.26075949,0.9837726381224545,2805086.003616216,62.88924763388299,13924.092872285844,2382.823818352181,47.85493592188884,10846.492895754669,94.37826196390156,43.44623739096029
2026-02-11,REL01184,3806139.4912071615,6496187.361427521,4.2347280781779,2997323.520948946,68.7295193845943,11167.793293831104,2816.890393406287,56.39245977795193,10812.666743108126,68.09232838862778,25.906831891276713
2026-02-12,REL01184,3813041.3637634856,5469319.957187563,5.154069414578882,3116730.7771134647,74.314303401174,4784.329483318687,6014.437041826032,22.023573490691202,5909.740737209892,87.6641479406441,39.605317273030174
2026-02-13,REL01184,2043317.5312692015,3484099.8187787356,7.843410669332499,262386.42394231027,49.90299459079397,19940.833157148052,4509.911584666034,25.46858362208864,6051.52949079732,87.52905282220658,43.22287313270322
2026-02-14,REL01184,2476430.0539690624,8794411.44432423,1.1094474512119916,381097.41601970466,60.172999454898516,10943.740762777543,0.0,40.89822847698876,6850.343774834608,84.44896024462699,61.550396447158974
2026-02-15,REL01184,1613833.2320447387,792668.7935512634,3.187723977036364,2166058.704180718,54.76391183098086,14274.188846235193,5277.0232232323915,46.041154897339275,7799.30870333838,87.58987829452924,50.948056647039955
2026-02-16,REL01184,1573751.8884331787,10764633.229362883,5.53205206929441,952204.7082942808,60.32562411935741,11184.802407425215,7972.026634154812,43.32092275518715,3916.520162349727,92.38053651896323,45.43366017317113
2026-02-17,REL01184,3435129.591698298,12580912.231503299,4.670482093317791,826633.3845736495,44.69613621427763,19485.0511118265,2975.9333152935765,54.849944056287605,6901.338384073548,87.50847278469189,65.29634221784785
2026-02-18,REL01184,2640713.4966554805,4957192.920551077,2.1120458693116886,0.0,34.62921154883256,5067.435201625364,7113.309345883169,55.18664818163092,13832.223038361102,92.21629321782811,44.12796706965817
2026-02-19,REL01184,0.0,3998998.0111013963,9.68167005397795,0.0,65.78541082917191,10763.810274140951,7037.155956933828,33.56820831488881,14207.069086840278,83.41071043656018,46.95305800912536
2026-02-20,REL01184,2675348.790913961,5159026.626483138,3.517645932172701,1312843.3370963875,50.672537823906545,18855.145813849165,3931.9303775996786,47.6397580242791,7767.76309724236,88.67615979004186,39.60051423926947
2026-02-21,REL01184,3287195.689739946,5337626.216885101,9.421028855035178,471360.95846441825,64.21719796065807,9146.456701500561,6627.851598603285,29.27256421711305,15753.165531257462,83.10588218078072,36.95762832354578
2026-02-22,REL01184,5404566.722153751,9544236.058515036,8.565547187601899,2409501.6616117335,63.321254417796844,15554.644691666017,5941.958547151568,26.447395856912742,11308.180007885921,84.47274126222912,43.65110846613599
2026-02-23,REL01184,2425560.4658806697,5859561.012432552,2.3366100661221703,208603.18501019455,57.98860484382985,13908.851792725402,5889.219004539664,44.232993027493634,15940.519902745458,93.93781196003762,48.66481035599495
2026-02-24,REL01184,3931696.7339700507,6931448.2911059605,7.988504348640863,724091.4244503576,35.73893338152272,16259.513401916265,4757.293873830487,52.32429801606161,7628.787119043879,85.32481788277194,52.0696623414039
2026-02-25,REL01184,2551451.9646155694,8778002.80792374,6.19032742236061,493881.6773212845,37.93851375893516,11340.085207892664,5850.833272682834,46.8998887129339,7860.271771353293,90.58774153656621,61.80034161530028
2026-02-26,REL01184,3451617.7520655347,6005899.037804843,6.056161044996134,950992.2178006817,48.473673341684034,9374.46411823323,7597.235567426966,36.55682935084212,8020.295988244566,80.65688520612974,36.35684137210804
2026-02-27,REL01184,5543433.142241609,10823019.039983267,3.6934365758935117,123697.81136248261,57.565748906196745,17136.950947922647,4090.2467883606337,42.99947296031528,16608.96166359735,94.40721441913956,55.28951939297033
2026-02-28,REL01184,3984508.335992924,9325727.98162623,3.206758267520783,0.0,36.45707101346728,17243.750924335676,6244.906398154153,45.13396007944424,15637.849398761664,89.40853894205252,45.20799892913386
2026-03-01,REL01184,3636429.2897430183,8086312.419992975,5.38867676635503,1367378.4641493955,39.04088684568341,13067.198023287818,3184.157275760427,57.151221322210596,15248.093385954262,89.78629512705722,52.94034511328631
2026-03-02,REL01184,3179172.9654901363,7591879.602528348,7.94667921530513,1338096.6182369727,56.432701752725485,13953.122971132363,7780.849962304172,52.32204874722893,0.0,88.17278790791758,47.09383370006449
2026-03-03,REL01184,4190656.7972231694,7262527.225887493,7.178412613935958,1069232.2038947311,72.55904065634294,10496.321806155822,2689.572901959596,47.15724596567419,5852.015607859107,92.44124736494769,39.53713878027703
2026-03-04,REL01184,2840977.800127458,8516178.471068239,5.987714983852956,733710.217454054,38.89027741716356,3999.093396154616,7087.99936711571,48.15064000898116,10783.747637464638,89.70479868386452,62.06261422950128
2026-03-05,REL01184,2718054.9291398767,7504213.686496003,4.702029088776991,754223.9110912479,67.63020033789412,15318.164250918975,6316.667379786815,25.387728097213685,7575.122723007924,91.53113033667518,68.53920642239174
2026-03-06,REL01184,2201375.376749209,10411542.079274936,0.6818086723505106,547588.980535283,55.03564204474834,13547.89432828289,10070.92186700476,40.67765312607183,13047.541560136913,90.58895878311733,69.75913034729848
2026-03-07,REL01184,1813709.8619301973,10232228.258314291,8.047385411779077,1433058.6604058137,63.30241295196517,17663.79915215442,5344.615065060983,15.762165522428443,13524.780696032254,74.1415313041079,36.33763546251912
2026-03-08,REL01184,3664502.163513742,10141440.820289396,6.07682336975212,0.0,44.72295415163804,14685.851486916423,2817.636783013242,65.32918105017824,20353.05994494277,78.68497218831867,61.73493328146611
2026-03-09,REL01184,3422697.8507420653,8804150.078694608,0.830259493140816,280869.67613766424,93.33393121051907,15931.533755878463,4002.867828980072,36.00769465174021,9999.07319434542,82.68327854275623,48.58653680586596
2026-03-10,REL01184,1837916.8768830707,7344517.661762223,6.859106806179707,1543376.2574762423,67.91559201910587,11549.282412613884,4966.473454112739,27.63007044164182,10016.9351609773,83.26627840964751,59.61598385827064
2026-03-11,REL01184,2260261.671606644,4353442.932663076,5.782714376718882,567787.8806932668,64.79784169129402,12227.146318924588,2561.077119433926,50.41850533056157,6487.7609598571335,82.24228847319209,52.3997929976327
2026-03-12,REL01184,3811076.091288707,6828703.1366781695,6.480315421020178,1076509.6803314681,47.59195159291374,13337.067140477917,6556.46502732909,57.27950719291522,15642.828788376652,84.04486135806562,37.921403244628316
2026-03-13,REL01184,3505176.7901104568,8849637.120984722,3.3560391799551885,790988.6636628327,41.61201880813142,20998.066751841798,5196.26394666986,37.96870873409797,5984.077511503013,76.8529958270628,45.094114512314135
2026-03-14,REL01184,3020606.1128546954,5508377.281003255,6.366791320707988,2327609.2920008884,72.01292367026852,17191.745915264375,6242.819383112534,51.099014347038334,14861.720730858902,78.64600187549163,60.94557555638315
2026-03-15,REL01184,2745877.4087606953,5056118.644325324,6.575139748431935,1877307.419686899,23.819977087194527,14299.673067316031,5671.921946330105,28.92426837991487,10971.05033717505,87.49528783497445,40.70417633234717
2026-03-16,REL01184,3902736.8812063145,4854640.610038042,3.1280182369249383,43504.49626019737,17.466486596944172,10613.276486704304,7009.572796751167,39.412313162890825,4300.478557729741,82.79884090554351,49.27867035875864
2026-03-17,REL01184,3104016.5166291837,6826664.836939539,6.1182442103408645,2020058.4413731147,33.42026231878093,16113.127443434836,4458.081729699958,26.47401987932345,10879.191204924351,88.38667773569098,58.52270278828226
2026-03-18,REL01184,2568831.5821025507,5793051.724920626,3.3224275138476353,396316.3031083627,77.56658390494054,10437.103298982138,2384.9174024585755,60.88681178679981,12323.233509029451,96.2486938152818,39.46412890853149
2026-03-19,REL01184,2422450.4886207785,6222757.66543053,7.528442752278222,1895721.3268269696,58.5115568227379,14205.871336679904,5926.029642503143,57.023605601380154,15601.061005954089,94.81945308622086,51.74667089672175
2026-03-20,REL01184,871322.6898495494,9738349.207545469,5.2090917995066,1459060.906305365,56.18168486888451,8876.527242988552,7156.692853532845,26.851040573643512,7270.605657045069,77.40386961538903,45.90521820723849
2026-03-21,REL01184,1832038.5314660114,5954484.50902889,8.250738200061353,0.0,34.77850379292869,14536.631240662082,3579.9901105923836,44.17737630463165,11983.542155603049,80.31307214536287,56.50958899819376
2026-03-22,REL01184,1774216.5424381401,11284254.470906671,6.6021958738771,1096572.2934783772,77.92707445951658,4280.389252533936,6321.394689361573,28.835917565531673,11230.656110728109,86.70265860292166,43.69525677009197
2026-03-23,REL01184,3935914.66571481,7420442.400339851,8.02157061917484,365029.0184512442,39.91319069713471,10026.830231779388,1471.3270081219794,53.696645975942374,3636.150586675146,77.01473839722426,42.877581382252345
2026-03-24,REL01184,1481450.8612019215,9781296.248196997,1.8691011641508992,1646266.0702970964,46.568817309952536,13180.2594632111,3947.4850549159,43.845642052673604,14062.76882034971,82.42245042408958,64.70324412549618
2026-03-25,REL01184,2846312.246391841,6278070.943198833,4.772163191171651,802660.1877066472,50.8425352428051,12788.082336072699,2634.1671659924386,26.19201667161698,10910.983182060858,82.85257813656129,48.73004927406099
2026-03-26,REL01184,2692486.7718100264,6633814.872720084,6.936049021494792,527476.0684272256,21.716658882665477,13124.149619639204,5880.861847598329,40.13104702040041,13713.562722097693,87.0742771115596,61.62824242226844
2026-03-27,REL01184,2326332.9388726167,8043173.244164007,1.7303549389160042,1874674.8051549755,48.852565496489575,11539.992148964604,7231.980539189425,34.23589004601281,10503.061618562182,81.28062695507793,43.02715343277966
2026-03-28,REL01184,4169814.635735174,11570774.293727398,8.199999607917151,1332295.263732194,58.163178421899794,7913.073128372972,10082.222244687215,25.72473508062417,8470.716982475453,87.28670198565258,57.43603582690591
2026-03-29,REL01184,872342.5834514217,9082405.986919548,6.748550372890474,1026384.2601261112,49.81597597312807,10471.4182612071,7654.933805807325,67.56022358270377,7616.660135825313,81.31129140079946,59.60714285629519
2026-03-30,REL01184,2533190.5458740843,13157023.260101113,7.2593352988715,216482.03667910595,66.21142960030953,12054.967210441146,645.5216107892111,36.679418318833285,13058.991533940567,74.2405805269208,49.40765681530078
2026-03-31,REL01184,2576412.163610409,6672037.736392143,6.765593843132509,633351.8762579326,21.759319217900376,13188.701469378646,3613.5666989385727,46.00636517061212,22264.145684902374,89.287006343763,46.19048268353534
2026-04-01,REL01184,3415188.5084282556,3154282.678234472,5.5213061440473465,408136.9488956679,86.36882083048116,10159.263162693407,4984.428372358348,35.927826008643336,11284.733191799336,82.24425693942494,69.89324328775352
2026-04-02,REL01184,3427018.7739895224,5343875.108308423,7.3734401830098815,1853026.2069794033,44.33829489775805,16494.865147719025,7124.7841193809745,52.677727624749295,10225.889279607105,88.26514510897293,45.51189264880111
2026-04-03,REL01184,2260836.3946865243,8395568.119919905,5.581524910537291,1504105.0329851492,73.81661281189693,14607.938738021063,7918.076390723883,33.008196079983264,13381.408375600495,74.73730624723768,48.80665293565282
2026-04-04,REL01184,4998344.929245121,8608368.09089575,4.261616911449577,1973273.8600004208,46.45439114478255,8228.810349478597,3439.656609551679,48.1473962032648,13476.484635660014,75.28296249933594,46.254846501712194
2026-04-05,REL01184,2355933.3082974995,8794151.25859948,5.859868861767067,95749.93842607341,60.6752979791298,9216.028369577076,7698.017211664408,24.06767418963358,17780.728318643178,84.69652913781485,46.92822612982335
2026-04-06,REL01184,2342351.6578903426,10972006.861182379,8.484607639737334,914758.053023306,35.3699209715601,10499.964083216897,7655.728842218188,20.578724246996497,12617.757715812373,82.05760259591831,46.621187597252806
2026-04-07,REL01184,3936309.4402181045,6150871.638640751,3.594999056712641,0.0,52.472334526983225,10161.310283884617,8946.962431239433,21.674080703496028,8326.963603332573,75.57837085479652,72.72378447709403
2026-04-08,REL01184,3803634.9069345007,5042485.72494274,6.911400580931724,1082958.3931539261,62.75959116361451,14404.843311851595,5718.276353028506,33.00582113745778,8100.045350030032,77.83954618126299,50.4406318830102
2026-04-09,REL01184,3801711.6325145066,8249239.917843663,3.1667896711272236,0.0,34.07059698271833,18314.422543709363,3204.078458468619,36.33421229934353,9686.113017099962,87.4351016198727,40.67318436375589
2026-04-10,REL01184,1714643.8565161098,6158086.464391969,5.015885660113102,475287.6308199968,29.521712641944905,13711.473054663058,5003.997114409638,55.3636263747685,15260.226579204835,89.9782087297347,52.35713312959916
2026-04-11,REL01184,3193643.4532952067,6293752.681617528,7.425836566861921,1265900.815199561,36.348546863314155,14037.150124210879,3132.5699589292744,45.047482646942406,14333.91571430142,82.02792970043119,45.2756388670047
2026-04-12,REL01184,2766654.187029971,4591787.082568575,5.682055776685874,188435.46919836127,65.56160339365408,11743.875175534115,4238.127735426975,40.58863036872617,7431.663657479827,85.38865455375934,57.595862419994255
2026-04-13,REL01184,1393666.939959115,7015613.060167004,6.403356207956602,1612177.3860205957,26.557848006636743,15751.13448425665,5732.013344293544,33.72104238445496,8294.037364415593,93.10859397649322,44.816278560183385
2026-04-14,REL01184,4446989.666102057,4042365.9013458234,7.928472904634927,1371882.1422054677,73.42714288143063,13912.763328548961,5094.527872079226,44.94683344513449,11454.120574128907,91.77865948135342,43.98192979605741
2026-04-15,REL01184,5028566.305165247,5369547.563452145,5.413321239345826,0.0,41.174198684503864,7550.996077296837,6609.758715670863,41.58184210379996,12666.755821022478,75.39510924102596,26.61712049129362
2026-04-16,REL01184,3414243.223267492,8681557.203781504,5.213282866669689,1524395.0351757451,76.80712139893141,18626.112694835025,4644.462718128582,30.021554555041313,10843.00249605293,79.8961876241347,48.31923868740579
2026-04-17,REL01184,2218125.620812675,10347270.22126896,8.264756736670584,1731914.5907771776,53.16335005427287,6996.189717314873,5305.69148982782,46.57920346493503,8866.962871597107,91.51691955728943,42.75615404337229
2026-04-18,REL01184,2949877.347174285,10822067.874367788,8.356597302620667,204674.27837135643,60.89831304537973,17494.265552725905,3095.704980288007,36.710452880371044,11207.898680455024,83.13687769880737,43.27174154231324
2026-04-19,REL01184,4562800.709524644,6003249.423014059,5.667194360569952,0.0,40.60527749844087,19585.817977755225,5179.942415094167,41.94321527861615,9116.272877034748,88.40463262767253,33.66512301124108
2026-04-20,REL01184,2602770.7031798824,7180816.75291046,7.1780021240111935,0.0,42.960390977490206,11314.58163470259,2110.2622505667655,27.0569101264593,12898.921728580932,87.00577444312536,55.19026935077054
2026-04-21,REL01184,2704289.415739711,9473707.460428556,9.928256320261003,661589.2683569235,58.97083851333954,8762.600167586894,5952.099941091248,36.88679831730642,11379.734412023254,86.05303888507287,54.85321246555395
2026-04-22,REL01184,4404949.9272484835,2137970.9088105513,5.087632468185532,1547825.8086800405,69.77014641118276,10228.307468752295,6418.28144052541,26.690837473952804,12208.317435657618,95.09224967082346,26.49189241801826
2026-04-23,REL01184,2700654.3985936684,7602346.677308344,6.76711357851247,1536078.2632086808,50.3973274193661,15590.737873494136,8373.326862445872,51.99438618756903,6083.504515329655,86.64954855999805,35.89130674212514
2026-04-24,REL01184,2501594.013798777,5303829.6526634395,0.4644721667893261,515480.9692348827,39.29463062802314,16138.958401059472,7962.047132668695,33.24254612120039,15057.47184820108,85.16799564877488,53.68390660821785
2026-04-25,REL01184,2289475.540287737,4401267.553143285,0.27649146033591787,1182412.83930247,43.1721859693818,12434.08272065601,9421.841956602108,35.767321284420674,8179.635995251218,82.171509768516,49.5381466073291
2026-04-26,REL01184,0.0,9324160.260190677,6.6167559625127605,1337805.5416301952,60.789210061070605,16505.471267082077,7229.711003012195,49.81679388745705,11891.108172495538,91.00544072046142,43.90643271522269
2026-04-27,REL01184,3312194.023611548,5913338.495837551,4.206313657192588,382695.5748608025,61.028337542372924,14714.814091896631,5723.705082397533,31.945353028761335,13186.907889396882,86.21188248948334,42.74464143778571
2026-04-28,REL01184,3166236.722578535,5053951.263868863,10.989042554084183,1706586.7343892122,84.18460366743393,15923.31245838943,3803.0589544758695,49.197740034703756,14281.255798316257,85.41468545055477,39.124775493083874
2026-04-29,REL01184,2857257.995440956,6798611.842148591,3.18552659784507,2390030.756873741,20.269173270980616,10312.603499469038,4956.0950547527855,23.904304199834975,12247.03179813593,89.74862084120117,46.79171824036474
2026-04-30,REL01184,2475213.4916524147,8837556.679567315,5.1775321273854065,767404.1049845044,38.607400536148155,9329.01604949864,3767.1362461308536,29.245802748081182,12257.761960056603,97.27854359810294,55.107903656459804
2026-05-01,REL01184,5161624.666032989,1404539.7824045587,6.097520051891331,0.0,59.13225394690848,11251.401884673773,5459.202188068961,46.17964382933813,10437.850590916149,79.72049013590323,45.25294996259888
2026-05-02,REL01184,4843164.727329482,7702088.06232821,8.389871918264035,2601292.936594134,12.587508300933862,9514.956383385996,8330.97986051692,22.750805515278763,12875.000988358266,72.13701288847302,52.324243939725854
2026-05-03,REL01184,2358996.4082665453,3900749.569522969,4.424761089470772,611497.0586127418,47.2144711109565,12344.164287448839,2615.7326382407136,25.397610703479486,9658.842411671641,89.14180945387592,27.56940393512355
2026-05-04,REL01184,1426134.37999913,0.0,7.849031909482824,1185020.2318477412,32.55179930634171,18992.602434657387,2135.9241222939545,55.34108801977199,10408.255995320187,83.86705710030739,60.782462368089654
2026-05-05,REL01184,3440640.3897585967,3941720.6246804525,0.0,1072034.4689233056,15.484854192018993,12183.38002302611,4790.6782475134605,48.37334764039848,9658.171057465705,95.64912951594903,51.877490623709186
2026-05-06,REL01184,0.0,12398982.44766637,3.7098216455909903,1862575.3082564976,44.164557821668915,11039.366969825784,6136.407118098601,9.88632567472251,9788.009130186287,85.40283021341173,55.78056766324732
2026-05-07,REL01184,3036838.239911086,5414466.579554049,1.4856605675099228,1218175.321027612,73.15039776849109,14725.746045869499,3777.372966491501,55.80736310269443,12170.073739829602,83.04644856851996,50.59411227905268
2026-05-08,REL01184,4584915.1968603935,6308305.21386792,8.071852670757723,694579.519794383,56.17540794202389,11354.927145820666,4472.7760965685775,44.59005081451477,11960.051493348798,85.99185834744053,32.157442905770296
2026-05-09,REL01184,3422048.0465212874,6717811.6101963,3.699672335609296,859559.6157932674,58.145634419108006,10761.949760550304,10100.856360018981,55.90879578643957,11596.403522930406,85.0461081917684,34.56807064359301
2026-05-10,REL01184,2462496.162465603,6627212.271781231,3.5348744271508528,0.0,42.63677196854988,4064.3735188454502,5798.595278326792,35.0352096451908,4260.4582501449295,77.4223076039457,50.654676227565865
2026-05-11,REL01184,3053087.6088128476,10389470.496127086,5.971157128873191,1233303.2879827952,32.401090705165004,11157.85164387204,4876.704010147304,37.52549382536221,4158.3659082749155,84.92349986310839,57.03899327987262
2026-05-12,REL01184,3060651.662523113,6105252.9213871835,0.21655664585434575,1279752.948278123,71.97020570581566,13315.449519117326,5334.239200270469,44.97229195170253,6061.8920969049805,82.03208005800117,62.44859847755401
2026-05-13,REL01184,1798586.2542764426,6067917.687123553,5.647064070626765,1726675.3611186505,52.4940929864411,14153.166355708816,4463.763440310047,25.396072817240366,13759.779043784547,85.74826646979207,28.720180787857288
2026-05-14,REL01184,3412192.6337912017,6745109.4198440835,5.368800619002789,1769890.259507999,41.28476497359866,17540.26584675666,6176.899775104331,51.81846974804219,5868.2194450969755,83.52107860690192,56.343085981397884
2026-05-15,REL01184,1686164.2622401295,10569932.696216954,4.724894127338287,2570287.003692021,67.07508168668494,3748.6272971454655,6571.530870779435,43.51454103343909,9313.727645165023,90.50011637190714,77.58042221069255
2026-05-16,REL01184,4213144.590905709,5391922.998517824,6.025024244802044,0.0,36.75744010999419,9156.776997447005,2521.754594910302,30.845044809730616,9516.927840414231,85.1280487489888,65.46407724207444
2026-05-17,REL01184,1915848.027877883,8077851.291413212,4.560475489612596,2732831.411756618,27.358056143040425,9585.628114527823,6768.420628968326,23.750801155011715,8724.823224088224,89.93027239489751,53.40699058014002
2026-05-18,REL01184,4888651.584136195,4823599.018792242,7.550180488311723,2014072.8230679368,54.778662540175695,11096.879306509873,6672.066778906564,36.85589507723848,8978.32999833311,73.03033001460437,59.96530621625102
2026-05-19,REL01184,2715077.173719628,7889099.634001284,9.332288468378824,2517020.7572613475,59.29865759659128,14098.51062620648,4833.415815401919,11.2569192382525,10915.019588607607,82.03078612771505,48.80080936908568
2026-05-20,REL01184,1616946.7940382897,7273981.478725645,6.729310560844064,957837.7285916818,32.81281425408981,16182.786704638464,4779.5161544011,33.66778826766551,7066.554590786637,83.46854888649096,41.644081104665446
2026-05-21,REL01184,3154041.0873424825,8403398.86553238,4.716413485468647,808495.5541256997,38.66226708047564,7537.696051106842,9487.48361495916,42.00395581901044,5259.701181272823,80.40553227066417,33.32891866986476
2026-05-22,REL01184,2124887.1649249927,4962417.514072718,3.01974848591661,0.0,15.395001009793909,8358.818163029851,6793.314114360906,57.412346402422465,11897.37458558802,89.6258164016615,22.074619821814593
2026-05-23,REL01184,2444051.3720850744,5493365.705301513,0.7990231692499901,0.0,52.38381983662737,6276.01761467231,6410.494139063247,25.68361676969881,9478.072245073748,89.32349316820066,46.358325681862375
2026-05-24,REL01184,2284127.001323718,6127082.058356536,6.497213047649767,800523.7192004798,38.550100607178464,9852.953599025901,7112.060614036764,57.50140109013111,9978.342882303916,80.02185507090466,57.478184315445326
2026-05-25,REL01184,2583975.8375214767,5551727.706992055,8.12481305271735,0.0,79.51826522791114,15231.541293016166,7808.452577742204,51.109858999585995,11669.60306471721,86.69468517518445,37.44195158226256
2026-05-26,REL01184,1914194.4353963137,2579337.247317387,3.624422315764286,0.0,58.919327790352646,12387.225602498756,2430.719798092254,53.201048355416425,12901.754239906159,82.6707138857148,74.17243298419083
2026-05-27,REL01184,2089851.828741127,8822371.002382006,7.32510681177035,1180171.730636306,63.71353357143879,14303.681940156097,4859.067903804538,20.79325751601224,6146.08138865222,86.27276910775105,60.761623005371845
2026-05-28,REL01184,1827268.2205690718,4331585.071933556,6.908348244129958,0.0,46.6361164663851,18612.036649725447,5002.710431648769,13.651778511125123,10275.256971012734,81.51255939830318,48.13077907753035
2026-05-29,REL01184,2459360.4028664194,5559794.154971612,6.783652451035983,1369896.2148396885,77.19246417862615,14038.548269102503,4155.636793652675,44.24469112483485,6671.848749092171,100.15747723157905,48.05904201871143
2026-05-30,REL01184,4332680.5625420185,4060447.7923990604,3.8301020172522353,499899.91553113813,68.68094920032809,3545.1486409194167,6417.069403669414,34.4525443979754,7736.121759350615,88.96016791307493,46.926244224133455
2026-05-31,REL01184,3786815.584066097,13094146.120560475,5.137008863191162,1155499.8969660439,86.27231349131718,12956.009901093867,8197.213406126091,29.233785349394886,14281.105647111945,85.6750512747006,55.68409186241919
2026-06-01,REL01184,3171613.3476008517,6031715.750470815,4.195534024680565,1464487.3293183045,92.76976240713942,12145.647387543804,6931.53902011371,36.16285619011833,9372.137770879677,92.48565533506678,64.02985697633994
2026-06-02,REL01184,4889266.867938115,10081932.468260497,2.5949934746182315,523929.9378179527,91.42212849521269,10887.73495749198,3824.474531257573,32.15331103247,14904.815403630004,87.04605395372903,46.96612618858564
2026-06-03,REL01184,4254947.987142701,5405060.067173006,6.907322684393526,2500080.92923147,62.95258662945721,21204.69736232551,3510.453537771497,30.148703098950136,0.0,77.69078012380407,39.18132090874001
2026-06-04,REL01184,2600006.7438286557,4532607.946861519,8.570849123033009,1154270.6142622666,48.49295841081512,15279.12234946511,3077.2536547599443,47.86106607151527,13585.88102163783,96.95548064668768,42.254680488167246
2026-06-05,REL01184,1326704.7736706894,4121297.4355982477,1.4866861961198858,0.0,40.965642975150985,4889.753407469758,7080.474810695186,29.508351369867786,3256.218788235544,84.49262571326356,46.844771366908546
2026-06-06,REL01184,3332455.2250670386,3323894.240112672,3.601430491609653,1323448.645190543,65.50118178259757,9082.215208146077,2634.023349644731,49.046825455332616,10173.297485775769,83.80968849487847,48.125940803054924
2026-06-07,REL01184,1526519.8347860102,9846102.934687182,4.763815513242301,176895.37289710122,71.15526388652867,6173.027204131296,6914.925436969866,52.48732133225806,7439.934011941779,80.84305807786086,54.0623575106812
2026-06-08,REL01184,2731838.860901926,4906601.377743361,5.436922110596701,115723.47561131732,38.54951386447715,10994.516389157567,6927.641357647344,49.99218668583699,5094.197804855814,86.71829866630827,37.55079873179744
2026-06-09,REL01184,2175100.1105899923,8335058.912455057,6.764513912242447,2320619.6315303314,69.78034644118888,17055.300066518328,2955.835590863079,30.194307796320672,10430.45118704591,96.12339111718022,34.95844239312451
2026-06-10,REL01184,4046412.0922861807,5012144.039983724,6.312802245431488,690683.0994830718,42.95616146161295,18942.86065898747,6869.935946755186,36.72356701180073,13138.654550573388,88.7528835437292,28.442621492336844
2026-06-11,REL01184,1837327.6917839851,5849705.0538233975,3.239649056705794,604144.4342576031,70.86151467755633,13604.201828838737,3104.5580852811486,34.60739741626304,13889.444120812206,83.60591425756314,43.38314954839679
2026-06-12,REL01184,2578997.9225043957,6763264.54030438,5.75673733892155,2429912.695178451,26.213245410258473,11605.059292434393,1316.414831751557,37.67265780777612,9624.368771813964,80.41210086067012,38.54967565541123
2026-06-13,REL01184,2454514.9436625643,9796683.945448495,4.000999966075623,406224.48910034006,85.03979276460103,16297.592655112967,116.96341506372755,34.69492261568684,6122.189535387547,81.24957939273128,43.17174611126962
2026-06-14,REL01184,1315401.2476599026,4971433.428931749,3.9418506472441797,377702.97936342633,72.32911921214784,14601.483931753643,6405.26370657562,36.574127556071815,8952.006711824728,80.46036079036959,40.73338663202573
2026-06-15,REL01184,2469453.520175883,10600209.880271932,6.539926470662092,542779.3348346342,75.20959912662218,6853.717241773318,8539.677514726973,31.809330322488997,11928.51367187661,80.48425616227621,54.257181544794996
2026-06-16,REL01184,3701112.879051281,9002569.908697344,3.46171929357706,626835.4532244257,52.31190665358538,14567.579862991299,5703.300633129255,48.24725396915094,4885.302256828949,92.24484111489895,42.644540346056466
2026-06-17,REL01184,2367341.739160564,6549798.050390704,5.181876147493313,2265533.5538945086,85.79399087961536,13843.402989280274,1907.9218354644386,18.175509384981908,11821.113380286297,86.89935859968652,44.4641807498509
2026-06-18,REL01184,4146317.8289916757,5829774.76098582,3.5461850519516025,411938.3485282388,82.58093960008098,11218.952777613707,3172.1250776380703,34.97326481646522,13085.409136846914,89.13490803266859,38.16232181513079
2026-06-19,REL01184,4833619.70657491,10695445.755003193,10.284634567791262,1583943.5972631117,71.60656075733647,8265.670978990003,4715.8947061215,22.570054177122397,12173.791484105828,78.72604932928719,25.1710176547692
2026-06-20,REL01184,2998166.5583498883,511300.5752013,2.6222094614094296,2319097.0422467845,23.47665980586087,8533.186210996399,5957.997594287407,23.803799226202926,13938.787982646143,89.35241405767123,42.03048437141512
