date,release_id,dev_cost,revenue_from_release,feature_count,cost_per_feature,time_to_market_days,total_active_users,users_using_feature,feature_adoption_rate,users_retained,user_retention_rate,inapp_nps
2025-08-03,REL06546,4705130.83,6802540.58,7.68,-103522.15,52.57,13326.42,5932.62,67.78,8366.62,84.42,64.77
2025-08-04,REL09561,3061885.79,9472222.13,11.31,1037657.97,46.84,14356.21,2985.7,57.44,9974.42,90.77,46.99
2025-08-05,REL01986,4850393.81,5198720.95,8.61,-690924.4,49.1,14215.71,8236.66,46.88,10891.41,94.84,59.54
2025-08-06,REL08338,1388803.2,6997551.09,6.51,1202684.06,86.91,17816.62,6600.78,40.76,2603.07,75.59,50.51
2025-08-07,REL02911,1016861.8,5356720.85,6.58,776478.47,65.79,7826.44,3955.08,37.47,12316.75,74.74,62.78
2025-08-08,REL01734,2912729.46,5438348.79,7.25,488188.59,48.35,15410.64,3870.56,28.93,6917.55,81.45,45.1
2025-08-09,REL01843,3418513.41,5806609.95,7.0,-533634.57,68.55,17629.21,5670.16,40.82,6265.65,88.39,36.87
2025-08-10,REL08680,2939022.25,7367836.53,5.78,1375089.47,47.57,4762.33,6056.5,42.9,4260.47,87.89,66.04
2025-08-11,REL02976,598003.7,5308314.45,5.33,427834.92,78.25,13849.15,5439.93,25.58,3860.39,91.19,48.27
2025-08-12,REL01959,2874103.8,10405105.1,4.9,-149060.04,61.89,10281.39,5704.32,43.78,5506.72,78.12,52.15
2025-08-13,REL05759,1475819.32,4086326.07,3.13,-1690255.63,52.18,12111.79,8924.4,38.13,7934.02,71.69,63.88
2025-08-14,REL06694,3747110.23,6165986.27,4.34,885198.24,63.48,13970.51,7467.2,17.89,17930.74,89.97,37.64
2025-08-15,REL02385,3398417.03,5422966.4,0.73,2514592.74,22.39,10354.8,5424.5,29.99,8621.7,80.26,56.48
2025-08-16,REL04736,1895287.26,10967004.56,4.81,2414107.28,31.43,9538.56,7165.21,35.15,11263.8,73.4,42.76
2025-08-17,REL01802,2385423.8,7292673.41,2.53,496282.52,30.07,12612.74,2588.16,61.73,12100.14,85.87,48.06
2025-08-18,REL08155,1757991.35,9747147.56,2.24,364903.87,57.28,7756.32,5905.18,46.35,11088.5,89.6,50.42
2025-08-19,REL08120,2904524.64,2349828.03,5.52,1334506.99,89.63,7762.47,9177.97,24.5,10305.56,84.33,32.22
2025-08-20,REL06616,4075549.06,7499822.32,8.62,6233.61,99.79,15406.99,4476.82,45.54,6108.09,82.39,40.57
2025-08-21,REL05534,1842540.2,9329256.7,7.41,1183331.75,67.36,7489.77,3016.89,22.05,16044.51,84.11,65.23
2025-08-22,REL04061,3556554.08,6956892.1,1.04,1603669.01,64.56,15350.43,3470.34,52.43,17382.28,82.9,59.85
2025-08-23,REL00262,2366565.97,9845985.46,2.53,2020896.06,17.71,14468.17,2455.73,34.48,4278.06,77.26,48.86
2025-08-24,REL06287,2064421.78,5195066.31,7.47,819435.34,43.32,4990.91,3162.69,38.84,6751.18,80.91,52.4
2025-08-25,REL08815,2853497.61,10856428.62,2.55,725715.19,38.33,9530.52,4123.28,55.24,9545.68,88.03,46.18
2025-08-26,REL09208,1785570.71,13470346.87,4.49,115238.72,41.73,17636.15,1723.13,25.06,6974.57,86.88,65.29
2025-08-27,REL02049,2339653.35,5648912.72,6.47,161503.44,50.95,8215.72,5018.66,23.79,12496.23,86.0,47.27
2025-08-28,REL05423,1598455.15,5406007.12,2.58,705068.86,44.76,10453.65,7074.69,33.18,7861.73,79.3,52.27
2025-08-29,REL04548,5237094.78,10985830.14,5.33,1242697.94,14.08,14465.88,2877.48,51.92,18726.02,83.98,62.86
2025-08-30,REL03108,3017209.67,11356628.86,1.65,1737210.1,69.59,15857.45,8505.44,22.38,15066.8,72.49,40.59
2025-08-31,REL07158,2171589.69,5178694.39,3.52,182961.19,32.53,11375.5,6166.89,7.21,11394.56,86.06,67.64
2025-09-01,REL07400,3222826.51,5480396.57,5.88,2261494.1,59.24,9877.21,7372.21,34.71,14452.63,93.26,31.87
2025-09-02,REL03170,2847402.51,5887087.35,0.99,664650.37,96.59,18624.67,3457.01,46.3,14748.95,76.54,68.46
2025-09-03,REL09874,2722408.18,2764475.17,6.19,890763.9,35.65,19995.46,6963.96,53.79,8478.76,81.65,45.27
2025-09-04,REL02255,3683249.61,4015671.6,5.01,233630.41,2.86,16703.96,2450.4,34.58,7531.5,86.93,46.78
2025-09-05,REL01154,3848166.38,3764465.24,6.48,-1284644.96,48.55,12834.32,7046.8,35.17,10889.78,92.25,27.7
2025-09-06,REL04499,2366285.78,4458952.72,5.64,1710467.15,76.78,8964.49,5380.91,53.25,13831.75,82.45,44.32
2025-09-07,REL06295,2314147.54,6613182.53,8.55,1577200.25,94.23,8868.44,6265.35,18.33,11118.52,81.04,37.55
2025-09-08,REL06197,2660185.61,7403336.08,5.38,655412.36,29.34,14727.68,2256.4,35.44,4674.82,73.69,42.55
2025-09-09,REL09888,328230.73,11271202.67,3.96,970757.64,64.48,14276.79,2906.9,42.12,7581.79,85.63,48.0
2025-09-10,REL01648,1233379.84,3781469.36,5.38,1377207.16,44.9,18534.72,6367.33,45.11,10318.59,96.8,60.68
2025-09-11,REL05539,4549255.1,9607505.16,6.45,-504521.47,52.21,15281.73,2783.35,34.04,10312.23,86.63,51.99
2025-09-12,REL09637,4869207.32,6086303.19,5.19,431137.74,108.19,5955.47,6056.55,40.32,18003.14,84.9,53.15
2025-09-13,REL04199,2690117.16,6569755.4,5.17,1629185.38,23.78,17020.49,1812.24,11.18,5392.04,86.89,36.9
2025-09-14,REL08445,3639978.84,8698040.07,3.27,-225445.64,59.53,8142.55,6949.24,32.32,12494.81,84.97,39.39
2025-09-15,REL02557,3334737.92,3416017.75,3.37,1175877.24,63.89,10801.98,2124.39,45.16,16187.89,80.35,70.41
2025-09-16,REL05592,6518953.74,7838802.72,1.47,-318054.67,76.47,13548.37,6263.14,28.58,19125.52,89.77,41.07
2025-09-17,REL00098,4264732.12,7204217.91,9.54,1332384.63,56.36,21107.44,6433.19,40.61,9077.86,86.33,68.76
2025-09-18,REL02200,2829466.42,8162156.45,1.88,877840.96,60.64,25932.91,3366.72,45.09,12441.64,85.13,46.77
2025-09-19,REL02961,1877269.36,7564816.51,3.29,-552129.46,46.4,15092.36,6332.08,35.97,12735.77,79.41,49.61
2025-09-20,REL04973,1128388.8,13929929.54,3.22,1964589.67,59.85,11671.47,5586.37,41.89,11330.38,92.54,61.98
2025-09-21,REL04433,3210727.32,4841123.05,7.35,245055.85,47.38,14779.61,3732.94,28.81,10225.2,88.86,64.31
2025-09-22,REL02869,2106441.19,5154784.27,4.31,176557.3,67.02,16308.99,2643.74,37.54,12233.42,81.84,48.3
2025-09-23,REL00956,1340306.17,4884023.13,8.26,1091691.13,46.84,11076.13,431.38,46.97,1087.91,90.8,45.09
2025-09-24,REL08352,2232742.87,5082850.04,3.34,1950011.94,62.04,20239.33,5793.23,41.74,13157.49,82.16,48.94
2025-09-25,REL05699,1732295.07,4842159.91,5.78,-9552.19,53.77,13461.2,1353.88,33.15,11070.15,80.52,53.5
2025-09-26,REL06944,4917729.28,10208992.79,2.92,965949.52,77.29,14620.4,5203.53,42.51,9760.97,80.65,59.91
2025-09-27,REL04493,3990982.85,10889212.56,10.55,1298331.77,53.32,15348.74,4371.54,48.18,18282.21,74.83,49.64
2025-09-28,REL09492,2967465.54,5037982.02,2.02,1537602.37,18.28,14290.59,6557.28,16.25,8062.01,87.75,56.75
2025-09-29,REL04911,4679344.31,4269250.93,5.86,1069847.49,80.05,16098.02,4282.04,53.31,9082.83,74.48,68.56
2025-09-30,REL03987,3065652.06,8100343.65,6.68,577824.76,35.93,9791.71,4218.5,36.04,18074.53,77.95,54.0
2025-10-01,REL09719,1985713.1,5092412.04,6.12,160860.77,41.06,10047.01,6679.54,44.84,7472.01,73.07,53.2
2025-10-02,REL06015,4729023.71,8574954.38,4.59,988097.71,42.24,7700.41,5759.39,53.75,8530.7,84.53,32.0
2025-10-03,REL01218,3596665.29,7311386.31,4.73,-60538.2,82.34,14368.18,5715.56,24.08,10044.28,84.16,19.13
2025-10-04,REL04496,1783265.26,2261134.01,5.17,-1734697.04,10.9,15838.16,6070.6,31.73,13753.27,83.15,54.08
2025-10-05,REL04735,2757649.68,11262401.09,4.69,1305342.07,118.24,14447.31,1421.66,36.59,11376.64,79.02,48.49
2025-10-06,REL04555,1969221.47,11992236.22,7.53,1728473.8,75.86,19716.53,6737.33,30.87,5742.62,78.28,43.63
2025-10-07,REL09146,1385698.78,4914441.69,10.72,-1229140.74,58.91,12440.6,6402.67,59.96,8598.09,87.71,52.41
2025-10-08,REL08050,4042224.49,5575853.53,3.64,-4037.68,53.25,15360.95,2624.89,30.03,8315.77,81.86,48.89
2025-10-09,REL03446,5173461.23,7555110.0,1.56,1470651.51,60.18,7737.02,4416.45,33.51,10306.39,86.85,62.65
2025-10-10,REL01045,1367557.56,7697894.38,4.84,2772834.46,64.98,10788.43,4891.29,42.29,12195.37,79.93,50.58
2025-10-11,REL06893,3624345.88,8650215.82,11.66,928933.8,67.5,15476.99,4670.56,26.04,12166.69,86.07,40.94
2025-10-12,REL01693,2228060.61,12622029.35,3.01,251020.78,65.68,16142.03,5756.61,35.36,3927.53,92.54,61.05
2025-10-13,REL03436,2416190.49,6195148.88,9.26,744525.65,56.19,11191.76,8301.58,43.59,14591.39,88.41,47.07
2025-10-14,REL08754,2295076.87,4369330.31,9.36,2154834.45,50.35,12154.76,7490.9,36.08,11544.74,82.65,55.68
2025-10-15,REL05895,1982599.13,2662014.48,3.65,325293.48,51.29,5891.4,1939.59,38.85,15795.2,86.51,44.06
2025-10-16,REL03354,3032463.36,4567286.84,6.52,186570.71,50.4,10918.65,6424.93,33.81,12264.29,83.64,42.06
2025-10-17,REL00225,2020613.08,6617760.42,9.23,473063.11,77.45,16320.8,8064.05,22.43,14731.76,85.08,50.56
2025-10-18,REL04893,3287804.35,11988358.0,4.09,47025.21,66.45,14955.87,5879.39,43.64,12348.21,83.15,49.74
2025-10-19,REL07022,2918838.26,5194117.62,4.54,1021166.42,-5.48,14633.06,7512.27,60.19,15651.36,84.08,55.14
2025-10-20,REL09151,2701723.6,7372697.29,3.57,2380989.38,67.72,12680.39,9648.61,40.14,12557.38,86.25,46.48
2025-10-21,REL05600,1932467.63,6666844.85,2.47,1202603.99,58.33,12495.42,7356.28,42.53,10228.69,79.31,28.32
2025-10-22,REL07996,2313050.99,10207161.36,3.4,681643.63,53.99,9605.19,5560.55,47.93,19129.22,79.18,44.58
2025-10-23,REL09007,3845731.33,14140418.89,1.93,645921.07,46.46,15491.24,7405.85,25.26,13934.64,77.03,58.78
2025-10-24,REL07683,3552953.73,5155160.93,5.15,-505105.37,77.25,14287.94,5318.41,59.59,12750.73,75.81,46.14
2025-10-25,REL04642,1851940.88,5276899.79,3.09,1709620.1,73.65,14595.61,5037.87,42.26,5803.9,78.02,46.73
2025-10-26,REL07679,3090922.09,9783338.75,5.66,839639.63,38.64,10186.74,4167.56,58.77,5758.83,85.95,61.01
2025-10-27,REL08208,3841124.52,8718820.92,1.08,746713.42,62.65,3139.39,8607.77,31.46,11695.48,79.89,41.34
2025-10-28,REL07339,1055953.22,12141597.64,5.91,3800945.67,34.59,17216.26,3084.62,60.92,11142.78,87.99,31.72
2025-10-29,REL09435,3601785.27,8430958.67,7.2,1180580.44,26.29,10391.14,8535.78,48.88,8290.36,85.23,47.73
2025-10-30,REL02205,2214276.01,5659333.91,-0.04,229484.54,41.61,8728.43,6141.55,46.31,11125.74,73.69,43.98
2025-10-31,REL01069,3633123.7,8450724.71,6.02,524111.35,71.92,15468.07,1737.64,42.63,16561.56,88.8,38.4
2025-11-01,REL03444,2098492.92,9972995.57,8.2,1949838.44,73.77,10767.15,5834.97,37.05,13207.55,89.7,47.56
2025-11-02,REL01060,900084.36,9126065.55,1.97,1012656.34,64.81,17055.09,112.77,53.79,6311.93,79.3,55.28
2025-11-03,REL02327,1104117.28,8205712.71,9.34,-392017.21,69.13,15136.89,6432.9,41.55,10177.64,87.45,49.48
2025-11-04,REL03420,3031960.95,9849494.92,6.13,1742320.1,64.87,15425.16,7035.17,17.21,7573.75,80.1,53.14
2025-11-05,REL00301,3275454.29,10151043.39,3.26,305213.19,41.31,6549.31,3608.85,27.02,9140.56,85.59,70.58
2025-11-06,REL00606,1936203.41,10776536.17,4.92,2606073.55,63.16,17713.38,5268.93,37.78,9043.25,77.74,45.62
2025-11-07,REL03170,3711351.95,8621317.77,6.49,1887915.55,70.66,13596.23,9513.86,43.51,8802.82,74.7,52.81
2025-11-08,REL00699,1065025.33,6224031.53,5.26,505131.61,69.72,10865.61,3809.68,39.27,5883.39,82.82,43.69
2025-11-09,REL05088,2900612.07,7146216.85,6.44,2069859.5,78.57,13085.81,2526.98,54.0,10117.02,84.32,39.79
2025-11-10,REL09331,1583339.26,10260393.79,2.71,971540.57,68.79,4772.52,8418.21,17.39,8491.3,82.74,42.81
2025-11-11,REL00190,2226687.42,4314561.85,5.5,1682155.72,61.52,14234.58,9533.4,41.58,-403.57,78.21,44.04
2025-11-12,REL00980,3031171.37,7798438.61,1.44,1348954.86,76.15,8006.95,4991.01,18.93,18305.15,82.73,53.75
2025-11-13,REL02975,1986715.01,5559288.63,4.78,143870.83,53.83,6606.85,7327.88,48.7,14684.62,86.58,76.79
2025-11-14,REL06102,2534199.19,6799568.85,2.75,327479.27,36.42,5871.98,8093.13,38.83,9183.37,84.77,41.3
2025-11-15,REL01184,4134398.74,10471795.85,3.18,1842569.73,51.05,17283.54,3260.72,44.77,10667.02,86.08,44.76
2025-11-16,REL03327,2312912.31,7276641.98,8.23,607024.13,39.21,9739.69,3857.08,29.95,6196.86,81.17,48.86
2025-11-17,REL03394,3938119.14,6851555.46,7.86,544670.76,40.62,19106.93,7836.66,54.7,16963.7,91.78,54.17
2025-11-18,REL08319,1676887.33,2719206.19,6.62,45401.06,51.43,10144.45,8889.75,51.96,17720.57,78.25,52.64
2025-11-19,REL01816,3586188.8,8907946.97,2.27,1293608.24,38.24,5070.81,6287.68,46.67,11184.73,87.84,64.46
2025-11-20,REL05854,4635192.49,8611839.13,4.25,2777387.81,48.1,7629.52,2942.27,38.43,14439.66,91.84,21.49
2025-11-21,REL06709,132960.55,13071762.76,8.17,-56368.13,15.82,17816.75,9590.15,46.62,11254.55,87.8,21.95
2025-11-22,REL00569,2059793.9,5810705.85,5.43,932035.26,58.71,11789.69,3751.19,31.76,5577.02,83.86,43.85
2025-11-23,REL05442,3640571.55,7359069.77,11.0,2188643.46,54.39,10090.38,4205.3,49.81,9049.98,81.99,62.29
2025-11-24,REL01895,2743030.35,7447909.59,6.07,838006.23,37.74,13157.82,5776.27,58.98,11091.74,91.0,31.46
2025-11-25,REL02733,3403649.17,11350402.63,5.55,1319657.24,67.79,14637.9,8586.32,52.29,8889.55,76.83,14.76
2025-11-26,REL03863,2281740.89,6435079.95,4.27,-51715.26,73.45,17303.94,6962.69,31.5,9775.32,79.44,56.2
2025-11-27,REL07455,3076261.56,7534999.51,5.4,1297870.59,21.65,18737.83,5944.45,44.1,10253.15,82.74,52.41
2025-11-28,REL04014,2797528.38,8501388.87,4.67,740679.94,38.84,10906.79,6056.74,24.99,10292.66,92.16,36.96
2025-11-29,REL01686,4320195.44,7263448.41,6.87,1802525.94,38.71,6722.14,5083.34,46.54,10792.58,87.22,38.18
2025-11-30,REL03009,3269354.63,5403271.14,7.51,1985092.55,35.24,10674.25,6276.69,45.13,6613.84,79.45,38.36
2025-12-01,REL07806,3365057.02,7285430.72,3.05,3254535.26,71.25,13592.03,-883.26,18.33,7904.0,83.24,50.87
2025-12-02,REL00154,2502765.34,9869938.04,1.66,1434871.62,50.42,8291.1,4294.65,26.51,5772.81,81.49,42.34
2025-12-03,REL01409,2415637.27,3698718.34,0.36,1205063.83,48.98,8319.72,5542.03,36.65,14268.0,80.94,55.31
2025-12-04,REL00784,2478971.17,7105830.48,6.36,1086091.72,13.58,13953.67,2313.4,36.45,2689.76,90.67,16.53
2025-12-05,REL08096,3430463.51,4657818.84,2.24,590374.12,67.3,12254.14,5878.27,25.96,14928.02,77.13,39.67
2025-12-06,REL07560,2492286.95,10226712.05,-0.45,1216550.31,29.14,12606.87,4508.3,44.42,15802.02,94.3,36.55
2025-12-07,REL07343,3310030.15,2239263.59,6.06,642670.78,55.59,9180.03,9053.14,42.83,9461.68,89.8,46.62
2025-12-08,REL07206,5364429.41,5072727.81,11.44,1062622.38,60.01,11467.04,8630.05,37.68,821.72,91.32,43.36
2025-12-09,REL05596,3978885.07,7823528.93,5.05,2102977.78,82.06,8462.27,3902.3,31.2,9239.65,82.36,58.83
2025-12-10,REL05801,2601541.47,11315348.88,7.21,-1151.34,27.73,16320.0,4632.67,52.04,10355.35,84.17,28.06
2025-12-11,REL02806,4358659.48,6521897.86,5.27,1942082.28,-7.09,16948.17,4810.96,59.05,6801.61,76.77,50.11
2025-12-12,REL00537,2507139.15,5083665.73,4.81,2102540.98,58.11,4469.58,3935.1,34.34,8661.74,82.01,56.05
2025-12-13,REL05986,631734.16,12242827.19,7.41,803216.73,91.02,8439.42,5434.67,32.85,16342.15,87.87,71.09
2025-12-14,REL01841,1816814.26,2460157.23,4.32,-1010884.42,79.59,5983.84,3224.09,45.6,13093.12,92.5,44.01
2025-12-15,REL08716,824253.76,253977.08,5.75,359825.0,58.64,9649.79,2360.7,35.79,7124.67,78.65,53.34
2025-12-16,REL06971,2572214.76,8008072.43,5.89,2084325.14,44.36,12103.49,6426.42,38.32,4597.46,82.92,28.7
2025-12-17,REL05625,2997828.95,5239831.63,3.35,889405.2,70.8,6186.88,6442.23,48.47,9368.42,84.16,21.89
2025-12-18,REL02950,4905413.74,3714240.76,7.6,5403.6,34.55,8472.55,3117.34,17.87,9794.84,76.99,59.37
2025-12-19,REL07992,3352774.88,8796587.42,4.61,453117.28,64.06,8117.01,7058.64,55.15,12459.56,88.44,49.52
2025-12-20,REL04780,2724558.58,7431504.2,3.13,1671152.58,64.66,13362.45,3517.9,40.76,8586.27,80.86,63.23
2025-12-21,REL02368,3930886.36,5057574.75,6.44,1405086.41,75.95,12765.14,5569.49,35.17,12517.01,83.9,33.68
2025-12-22,REL06655,432681.72,2952966.62,2.76,693794.52,110.54,9339.22,6884.7,38.89,17862.75,82.43,55.61
2025-12-23,REL08173,3247717.61,9278792.98,5.13,578008.93,62.36,13230.59,4904.5,39.49,13658.52,80.48,71.23
2025-12-24,REL04495,3863534.44,8625699.88,5.04,555435.5,44.01,10097.34,6036.92,19.93,10415.78,84.99,54.45
2025-12-25,REL09163,1275494.43,6423677.72,7.84,75016.79,53.85,11288.38,3784.91,57.19,9908.63,83.79,52.79
2025-12-26,REL06002,4292550.71,12141390.98,6.28,2372567.24,18.36,19712.03,4526.86,40.4,9257.07,82.89,49.69
2025-12-27,REL06614,3366085.29,3570690.76,5.0,618299.97,40.23,18269.95,4505.08,45.04,15029.6,80.83,31.4
2025-12-28,REL09358,2498840.97,2232392.66,7.16,2012046.66,46.04,6836.76,3251.23,50.92,8240.83,86.87,65.28
2025-12-29,REL05919,3704666.74,4681951.74,8.62,2287411.61,43.7,16058.15,4572.52,28.13,10766.16,94.56,42.51
2025-12-30,REL00853,5589116.93,6581149.89,6.49,1813915.9,57.47,15978.74,1391.41,45.39,10788.6,85.84,55.43
2025-12-31,REL04146,3185879.09,7430148.79,5.09,519346.82,37.63,7492.07,3843.52,36.83,8712.18,90.77,31.49
